Uniprot ID,Gene name,GTEx,Brain_RNA-Seq,HPA_RNA,HPA_IHC,HPA_Consensus,Tau Sum,scRNAseq Rank,scRNAseq Attribution,DT Mass Spec - Plasma,DT Mass Spec - CSF,DT Mass Spec - Neuron Culture,HPPP - Plasma,HPPP - EV,iPSC Proteomics,Guldbrandsen2014,Zhang2007,Macron2018,Schutzer2010,Begcevic2016,Thompson2020,Muraoka2020,Thompson2018,Chiasserini2014,DT Plasma EVs from 10 individuals,DT CSF EVs from 10 individuals,Sum in Mass Spec,Transmembrane
Q9H598,SLC32A1,0.9959181054478263,0.9482164576956336,0.99866214615335,0.987866735508242,0.11550935406502928,4.0461727988700815,3422,0.0001550142462523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,True
Q7L1I2,SV2B,0.87070352140373,0.8651127955943758,0.9155065515842156,1.0000000000000009,0.7607435613362009,4.412066429918523,384,0.0010452999374153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,True
Q13224,GRIN2B,0.9857924201470462,0.9174392163642058,0.9930341726259747,1.0000000000000009,0.2249390933913346,4.121204902528562,5,0.0065723988358597,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,True
Q496J9,SV2C,0.9482322229471065,0.9434830177031678,0.9488282430513395,0.9930961046919783,0.2910169530112928,4.124656541404885,2020,0.0002534147153152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,True
Q8N4V2,SVOP,0.978927286202517,0.9295580522889703,0.955434644023621,0.0,0.20479093136885504,3.0687109138839634,765,0.0005990541388918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,True
P47775,GPR12,0.93335291755216,0.9080763914773464,0.9541755905116,0.0,0.8959098224594246,3.691514722000531,2824,0.0001853095853891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,True
P28472,GABRB3,0.8190172977482242,0.7456741491080262,0.7254431538574422,0.0,0.6864722828994564,2.976606883613149,181,0.0017014540697027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,True
Q9P1W3,TMEM63C,0.7825865925456947,0.7222550432873063,0.7931388624201404,0.0,0.6874552329003908,2.9854357311535322,5008,0.0001034469939565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,True
P17787,CHRNB2,0.9552080853066843,0.8015919118655159,0.9692388541146262,0.0,0.8656568665667849,3.5916957178536117,11976,2.2761068664297756e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,True
Q9BYT9,ANO3,0.9114472964383773,0.7404020810410201,0.9212708055774352,0.8603376614860709,0.28235767728262096,3.7158155218255247,446,0.0009285864098149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,True
Q9UQD0,SCN8A,0.8329576494575806,0.8775693595624938,0.8971879763831654,0.0,0.4245951913006472,3.032310176703887,764,0.0005993073378188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,True
Q08828,ADCY1,0.7236317673361112,0.7656692398145439,0.7834538111653249,0.0,0.4107509314674182,2.6835057497833983,317,0.0012072463423537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,True
Q7Z407,CSMD3,0.9396546964121137,0.7824173192129362,0.9837541414977602,0.0,0.9292435630706041,3.635069720193414,50,0.0032541940806263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,True
O95803,NDST3,0.9401414290737075,0.8015409723677169,0.9088785780010027,1.0000000000000009,0.9528171337229348,4.603378113165363,644,0.0006954537976255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,True
Q13002,GRIK2,0.8565901804071061,0.7764327045614726,0.8780050811201618,0.3445712495967354,0.7554731938237554,3.611072409509232,3,0.0076446435424075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,True
Q9Y5I3,PCDHA1,0.9256562568475211,0.9194901152344596,0.9784048782364667,1.0000000000000009,0.8218997345659813,4.645450984884429,19840,1.1133742082571836e-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,True
Q9P2U8,SLC17A6,0.9977458146092975,0.891132400578461,0.98038629529432,0.9627973878673358,0.7355989083241891,4.567660806673603,1650,0.0003030258802457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,True
Q9UM73,ALK,0.8289722251945214,0.8358302151234481,0.9525139407690273,0.8516385233017685,0.15428712387339344,3.6232420282621587,664,0.0006774381022147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,True
Q9ULB4,CDH9,0.9817756863013709,0.942821094536085,0.8204034603487883,0.8868498544555601,0.3772481237847231,4.0090982194265266,728,0.000622017040366,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,True
Q8IZU9,KIRREL3,0.8695106336625308,0.7545707438841022,0.9076184036059075,0.8980413747490819,0.27718922691980213,3.706930382821424,9,0.0059880672263238,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,True
Q96PZ7,CSMD1,0.9504020513172703,0.7985640818945795,0.9586351870803763,0.0,0.6417408292882629,3.349342149580489,46,0.003339783748995,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0,True
Q9ULB5,CDH7,0.988955199173577,0.9375447815483342,0.9780180381353457,1.0000000000000009,0.23748812997222238,4.142006148829481,834,0.0005514914806181,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,True
Q9NTI2,ATP8A2,0.9185952717322868,0.8597448242171747,0.9161430934283314,0.8379275600203144,0.5221807373972144,4.054591486795322,262,0.0013758399416797,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,True
Q99250,SCN2A,0.944761713645444,0.8517574391100426,0.9377677693027002,0.986430012377768,0.3579718189033638,4.0786887533393195,51,0.0032298169402766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,True
P42263,GRIA3,0.7757349594063851,0.7653866134409959,0.7893644856350458,0.9736717260302211,0.8297676872160124,4.13392547172866,253,0.001404429625293,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,True
B4DS77,SHISA9,0.8478436159271086,0.8198094304233725,0.7921642758884926,0.0,0.18065788530723298,2.6404752075462063,47,0.003332898842109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,True
Q8TBE3,FNDC9,0.9516478987142544,0.8446108280778762,0.964680794872611,0.0,0.6122019708562548,3.3731414925209964,12456,2.004952072215736e-05,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,True
Q5TF21,SOGA3,0.7203758380818188,0.7267992030549292,0.8657966842509306,0.0,0.21215718208088444,2.525128907468563,3770,0.0001399516327609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,True
Q2TBF2,WSCD2,0.7608514638116592,0.9130370510004688,0.8321961306264192,0.8651544564801754,0.9891864997373931,4.360425601656116,1045,0.0004470629840139,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0,True
Q6U841,SLC4A10,0.971163027918635,0.8511195715476552,0.9482738594224964,0.7832959569920667,0.813322932598379,4.367175348479233,38,0.0035197003726579,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,True
Q8N967,LRTM2,0.9940937490484119,0.7649361735488731,0.9999999999999992,0.0,0.0,2.7590299225972843,4921,0.0001056668685842,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,True
Q8WXS5,CACNG8,0.9576559998421421,0.8904308268190912,0.9749481116743016,1.0000000000000009,0.6910708105910969,4.5141057489266325,302,0.0012617084288925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,True
Q15878,CACNA1E,0.9323593978016373,0.8989984493310736,0.9601088548100642,0.0,0.20291188894778628,2.9943785908905616,250,0.0014137605964132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,True
P14867,GABRA1,0.997691197433427,0.9138126203974877,0.9645239104740063,1.0000000000000009,0.5467204997083774,4.422748228013299,309,0.0012305586710583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,True
Q9H1V8,SLC6A17,0.9195700373059134,0.8019527512462099,0.9073812425191751,1.0000000000000009,0.882620681183477,4.511524712254777,2066,0.0002482846887233,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,True
Q7Z2D5,PLPPR4,0.772706539120262,0.7221499708023913,0.8560243097859229,0.0,0.3324756603672285,2.6833564800758047,426,0.0009605954244864,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,True
Q9UJQ1,LAMP5,0.8230558414882369,0.7916275542896,0.7730728506460481,1.0000000000000009,0.8416963182959998,4.229452564719885,1298,0.0003733652724229,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3.0,True
P55286,CDH8,0.9494117619381355,0.8593274320090836,0.9172804585541369,1.0000000000000009,0.5097917613394636,4.23581141384082,205,0.0016006712257542,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.0,True
Q8TDF5,NETO1,0.8964220813127295,0.8498423454989943,0.9495037492336521,0.0,0.1502727110130354,2.846040887058411,347,0.0011142243286517,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3.0,True
Q6NUJ2,C11orf87,0.9811117328288061,0.9268099908164421,0.9764075050443415,1.0000000000000009,0.8146249134928185,4.698954142182409,2085,0.0002455154520842,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.0,True
Q9NY72,SCN3B,0.7291783020445387,0.8112384068902827,0.8420372058469565,0.0,0.1764950838555005,2.5589489986372786,107,0.0023261204871664,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.0,True
Q13255,GRM1,0.9766991255192339,0.852505338030187,0.9765792342265144,1.0000000000000009,0.4806135487979568,4.286397246573893,206,0.0016001381597649,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3.0,True
Q9Y5F7,PCDHGC4,0.8200007422831843,0.9698098932246569,0.9455551024977608,0.0,0.5465680827176359,3.281933820723238,22776,1.658079359199077e-07,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.0,True
Q9NY46,SCN3A,0.7496209209961027,0.8072206918791015,0.826603378716801,0.810837618800521,0.7990430568889723,3.9933256672814985,503,0.0008428414697331,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,True
Q9NYQ7,CELSR3,0.7694330275814855,0.8444898312056253,0.9091657792152584,1.0000000000000009,0.1292853432902851,3.652373981292655,10268,3.369882910142893e-05,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,True
P28335,HTR2C,0.9907824079257648,0.9324514105515078,0.9914567514577639,0.0,0.8968231633401662,3.8115137332752025,1586,0.0003143350323616,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3.0,True
A7MBM2,DISP2,0.904236280892794,0.779411624199602,0.9067927202180749,0.0,0.40935199765855035,2.999792622969021,3618,0.0001467209844339,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,True
Q6UXZ4,UNC5D,0.8662865236210857,0.836602962254791,0.8796149140723813,0.0,0.34559559848782184,2.92809999843608,110,0.002309250499706,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3.0,True
O94991,SLITRK5,0.8361165641145056,0.7988030846042496,0.8874110600472689,0.0,0.46268099695438053,2.9850117057204044,675,0.0006616496640744,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,4.0,True
O14522,PTPRT,0.91117130790592,0.9035816912222144,0.8812674306317309,0.7372769606712246,0.3322092683144766,3.7655066587455663,443,0.0009326395419482,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4.0,True
P08247,SYP,0.7569162359180334,0.8205472493573139,0.783063749548741,0.8777195875522792,0.856613245193152,4.0948600675695195,377,0.0010538500920109,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4.0,True
Q8N3G9,TMEM130,0.8440078552747288,0.8195413687158641,0.8085829434239568,0.0,0.6350129144126239,3.1071450818271735,684,0.0006494299202375,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4.0,True
O00222,GRM8,0.857319323138293,0.7298893847105974,0.9307375666025695,0.0,0.6506197785799632,3.168566053031423,635,0.0007059029305534,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.0,True
Q8N9I0,SYT2,0.8299326288682599,0.8060863470977798,0.9527517138488518,1.0000000000000009,0.28426635586568993,3.8730370456805825,6543,7.318046148211024e-05,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.0,True
Q15256,PTPRR,0.866182493284222,0.9091239115271077,0.8408560221697947,0.8191151760325596,0.5538739710242219,3.9891515740379058,209,0.0015801298018719,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4.0,True
Q00975,CACNA1B,0.9515336115044144,0.8819635835415232,0.921616912351134,0.7464811317142144,0.500504404794725,4.002099643906011,173,0.0017734461570435,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4.0,True
Q9UPR5,SLC8A2,0.8647318577926624,0.8434156971283564,0.9105015259606444,1.0000000000000009,0.2743351057961071,3.8929841866777712,923,0.0004997102802091,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4.0,True
Q9H2X9,SLC12A5,0.9687514454337056,0.9216610692723163,0.8541243172805357,1.0000000000000009,0.2846681747659421,4.0292050067525,884,0.0005242869416227,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4.0,True
Q9UPU3,SORCS3,0.9211294602522496,0.8297012344847914,0.9470564612366331,0.0,0.23554016024415853,2.933427316217833,680,0.0006548084297721,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,5.0,True
P13637,ATP1A3,0.8999819412700633,0.7515972270161432,0.9046458877238721,0.9773317899680624,0.8502187435076002,4.383775589485741,780,0.0005899216603014,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,5.0,True
O95206,PCDH8,0.9686350801930774,0.9308604316256087,0.9962695688221541,0.0,0.9644633466795162,3.860228427320356,8271,5.119579999442483e-05,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,5.0,True
Q00973,B4GALNT1,0.7383469471782332,0.8385276091499281,0.8030977029500588,0.971961559360561,0.22540123193098063,3.577335050569762,2032,0.000251879575084,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,5.0,True
O60939,SCN2B,0.8617506060549186,0.7642257986924192,0.8038785236534935,0.0,0.8045764554248873,3.2344313838257186,1886,0.0002698648045797,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,5.0,True
Q9NYX4,CALY,0.9335840845749229,0.7972139492682657,0.9240347060875418,1.0000000000000009,0.8430131802979625,4.497845920228694,204,0.001608106225648,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,5.0,True
Q8WYK1,CNTNAP5,0.9824883984716377,0.7863651640056867,0.9869765398568416,0.0,0.15878705242906846,2.9146171547632345,213,0.0015659834320036,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,6.0,True
Q6ZVL6,KIAA1549L,0.9086321766372941,0.850010059830905,0.9291941792045213,0.0,0.16723344332489742,2.8550698589976182,303,0.0012493753793743,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,6.0,True
O60741,HCN1,0.9663636237498365,0.9163713647226587,0.9686169851123466,0.9303630209835914,0.9082277004460371,4.68994269501447,331,0.0011517811280487,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,6.0,True
O15466,ST8SIA5,0.9233872933760298,0.8477012129110726,0.9345180136269449,0.9923795137327183,0.31029587619020627,4.008281909836972,1853,0.0002739995866152,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,6.0,True
P21579,SYT1,0.8456848724281634,0.8508625169312374,0.8525698884638806,0.9871208786944055,0.08908106493650797,3.6253192214541947,13,0.0055509915889778,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,6.0,True
P54756,EPHA5,0.8306594275555217,0.9209489566867556,0.9307128000055135,0.0,0.645247101381143,3.3275682856289337,261,0.0013789154318517,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,7.0,True
Q14C87,TMEM132D,0.9572214215026064,0.7802666622575714,0.9757390326846366,1.0000000000000009,0.894130755380965,4.60735787182578,214,0.001561338630133,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,7.0,True
Q13634,CDH18,0.9900654868981034,0.8531522427405638,0.9766793778233915,1.0000000000000009,0.23380343237420614,4.0537005398362655,52,0.0032058577170706,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,7.0,True
Q9UHC6,CNTNAP2,0.9275583292735092,0.7097120242980642,0.9250406689132452,1.0000000000000009,0.2891110407075033,3.851422063192323,12,0.0055804824476266,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,7.0,True
Q9P0K9,FRRS1L,0.849614993470392,0.8223404075320291,0.8096350991822364,0.9618549817133641,0.7855864171820488,4.22903189908007,266,0.0013604447895673,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,7.0,True
Q5T848,GPR158,0.9726863963812054,0.9193207043428354,0.9788744514362722,1.0000000000000009,0.3041378496172397,4.175019401777553,120,0.0021696142798412,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,7.0,True
Q01814,ATP2B2,0.8927299046329066,0.7179816220431867,0.886263054277181,0.9952951818823427,0.9658080984875419,4.458077861323159,219,0.0015410721416818,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,8.0,True
P48058,GRIA4,0.9262536516435761,0.7565580456642138,0.9026548816640088,0.0,0.5533929451964872,3.1388595241682857,64,0.0029546428364564,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,8.0,True
O43173,ST8SIA3,0.9857896707734908,0.8683361344446611,0.9509440199478782,0.9949642402472525,0.21837763732016457,4.018411702733448,565,0.0007606755540869,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,8.0,True
Q9Y5I4,PCDHAC2,0.8273036933038607,0.742322539360791,0.8822891383552219,0.0,0.55876307398397,3.0106784450038435,21219,4.976129920177581e-07,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,9.0,True
P43146,DCC,0.9276874238096302,0.7343842738482425,0.9242772040307506,0.9465930131296839,0.8745368743817847,4.407478789200092,184,0.0016880814691219,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,9.0,True
Q8IZP7,HS6ST3,0.7500967180378302,0.8274518184910764,0.816773923958273,0.0,0.9969695449651611,3.3912920054523408,97,0.0024465792521628,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,9.0,True
Q16720,ATP2B3,0.940269816269382,0.9174662908263732,0.9700803605335824,1.0000000000000009,0.47840582644490853,4.306222294074247,3380,0.0001568327649152,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,10.0,True
Q53EL9,SEZ6,0.9747973894711837,0.8679648775982778,0.946521826854453,0.9574864466733541,0.8100943118367102,4.5568648524339785,2550,0.0002039929343897,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,10.0,True
Q9Y4C0,NRXN3,0.765220302324165,0.8057892473343723,0.7527530587485256,1.0000000000000009,0.468306445386449,3.792069053793513,2,0.0095461243419903,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,10.0,True
